"Key","EN","CATEGORY","SUBCATEGORY"
"Preferences.IncludeSimulationOverlays_TOOLTIP","crwdns8031:0crwdne8031:0","TOOLTIP",""
"Preferences.BudgetTargetFPS_TOOLTIP","crwdns8032:0crwdne8032:0","TOOLTIP",""
"Preferences.BudgetEnableReduction_TOOLTIP","crwdns8033:0crwdne8033:0","TOOLTIP",""
"Preferences.AudioEnabled_TOOLTIP","crwdns8034:0crwdne8034:0","TOOLTIP",""
"Preferences.PlayAudioInBackground_TOOLTIP","crwdns8035:0crwdne8035:0","TOOLTIP",""
"Preferences.MasterVolume_TOOLTIP","crwdns8036:0crwdne8036:0","TOOLTIP",""
"Preferences.MusicVolume_TOOLTIP","crwdns8037:0crwdne8037:0","TOOLTIP",""
"Preferences.EffectsVolume_TOOLTIP","crwdns8038:0crwdne8038:0","TOOLTIP",""
"Preferences.UIVolume_TOOLTIP","crwdns8039:0crwdne8039:0","TOOLTIP",""
"Preferences.QuicksaveAmount_TOOLTIP","crwdns8040:0crwdne8040:0","TOOLTIP",""
"Preferences.DynamicViewport_TOOLTIP","crwdns8041:0crwdne8041:0","TOOLTIP",""
"Preferences.DynamicCamera_TOOLTIP","crwdns8042:0crwdne8042:0","TOOLTIP",""
"Preferences.SelectionBias_TOOLTIP","crwdns8043:0crwdne8043:0","TOOLTIP",""
"Preferences.CameraSmoothingMultiplier_TOOLTIP","crwdns8044:0crwdne8044:0","TOOLTIP",""
"Preferences.PrimaryColor_TOOLTIP","crwdns8045:0crwdne8045:0","TOOLTIP",""
"Preferences.GIFDesiredFPS_TOOLTIP","crwdns8046:0crwdne8046:0","TOOLTIP",""
"Preferences.GIFIncludeUI_TOOLTIP","crwdns8047:0crwdne8047:0","TOOLTIP",""
"Preferences.GIFQuality_TOOLTIP","crwdns8048:0crwdne8048:0","TOOLTIP",""
"Preferences.GIFLoop_TOOLTIP","crwdns8049:0crwdne8049:0","TOOLTIP",""
"Preferences.GIFIncludeSimulationOverlays_TOOLTIP","crwdns8050:0crwdne8050:0","TOOLTIP",""
"Preferences.GIFPaletteFrameSkip_TOOLTIP","crwdns8051:0crwdne8051:0","TOOLTIP",""
"Preferences.GIFTimeLimit_TOOLTIP","crwdns8052:0crwdne8052:0","TOOLTIP",""
"Preferences.GIFShowWatermark_TOOLTIP","crwdns8053:0crwdne8053:0","TOOLTIP",""
"Preferences.GIFMode_TOOLTIP","crwdns8054:0crwdne8054:0","TOOLTIP",""
"Preferences.IncludeUIinScreenshots_TOOLTIP","crwdns8055:0crwdne8055:0","TOOLTIP",""
"Preferences.ScreenshotsIncludeSimulationOverlays_TOOLTIP","crwdns8056:0crwdne8056:0","TOOLTIP",""
"Preferences.ScreenshotMode_TOOLTIP","crwdns8057:0crwdne8057:0","TOOLTIP",""
"Preferences.LocalizationModeUnlocked_TOOLTIP","crwdns8058:0crwdne8058:0","TOOLTIP",""
"Preferences.ShowNEWIcons_TOOLTIP","crwdns8059:0crwdne8059:0","TOOLTIP",""
"Preferences.NEWIconDate_TOOLTIP","crwdns8060:0crwdne8060:0","TOOLTIP",""
"Preferences.HideVisited_TOOLTIP","crwdns8061:0crwdne8061:0","TOOLTIP",""
"Simulation.SlowestBody_TOOLTIP","crwdns8062:0crwdne8062:0","TOOLTIP",""
"Simulation.ErrorPerSecond_TOOLTIP","crwdns8063:0crwdne8063:0","TOOLTIP",""
"Simulation.ComputationDevice_TOOLTIP","crwdns8064:0crwdne8064:0","TOOLTIP",""
"lower accuracy means higher possible Time Steps but less stable orbits","crwdns8065:0crwdne8065:0","TOOLTIP",""
"Simulation.SlidingMotionDampning_TOOLTIP","crwdns8066:0crwdne8066:0","TOOLTIP",""
"Simulation.ConstantCenterOfMass_TOOLTIP","crwdns8067:0crwdne8067:0","TOOLTIP",""
"Simulation.AutomaticTolerance_TOOLTIP","crwdns8068:0crwdne8068:0","TOOLTIP",""
"Simulation.Tolerance_TOOLTIP","crwdns8069:0crwdne8069:0","TOOLTIP",""
"Simulation.ParticleStream_TOOLTIP","crwdns8070:0crwdne8070:0","TOOLTIP",""
"TimeControlBehavior.TargetDateTime_TOOLTIP","crwdns8071:0crwdne8071:0","TOOLTIP",""
"TimeControlBehavior.TargetLength_TOOLTIP","crwdns8072:0crwdne8072:0","TOOLTIP",""
"TimeControlBehavior.MaxSpeed_TOOLTIP","crwdns8073:0crwdne8073:0","TOOLTIP",""
"TimeControlBehavior.OnArrival_TOOLTIP","crwdns8074:0crwdne8074:0","TOOLTIP",""
"NBodyOptions.NumExplosionFillerFragments_TOOLTIP","crwdns8075:0crwdne8075:0","TOOLTIP",""
"NBodyOptions.GravitySmoothing_TOOLTIP","crwdns8076:0crwdne8076:0","TOOLTIP",""
"NBodyOptions.GravitySmoothingLength_TOOLTIP","crwdns8077:0crwdne8077:0","TOOLTIP",""
"NBodyOptions.GravitationalConstant_TOOLTIP","crwdns8078:0crwdne8078:0","TOOLTIP",""
"NBodyOptions.AcceptPositionOnlyBasedAcceleration_TOOLTIP","crwdns8079:0crwdne8079:0","TOOLTIP",""
"NBodyOptions.RocheLimitMinimalRadius_TOOLTIP","crwdns8080:0crwdne8080:0","TOOLTIP",""
"NBodyOptions.RocheHelperAccelerationFraction_TOOLTIP","crwdns8081:0crwdne8081:0","TOOLTIP",""
"NBodyOptions.RocheLobeLossFactor_TOOLTIP","crwdns8082:0crwdne8082:0","TOOLTIP",""
"NBodyOptions.RocheMaximalFragmentMassRatio_TOOLTIP","crwdns8083:0crwdne8083:0","TOOLTIP",""
"ArrangeSetup.AutoBounds_TOOLTIP","crwdns8084:0crwdne8084:0","TOOLTIP",""
"ArrangeSetup.RemoveUnstableResonances_TOOLTIP","crwdns8085:0crwdne8085:0","TOOLTIP",""
"ChoreographyPreset.TrailLength_TOOLTIP","crwdns8086:0crwdne8086:0","TOOLTIP",""
"ChoreographyPreset.EnableCollisions_TOOLTIP","crwdns8087:0crwdne8087:0","TOOLTIP",""
"ChoreographyPreset.EnableFragments_TOOLTIP","crwdns8088:0crwdne8088:0","TOOLTIP",""
"ChoreographyPreset.EnableCollisionFragments_TOOLTIP","crwdns8089:0crwdne8089:0","TOOLTIP",""
"ChoreographyPreset.EnableTotalBodyFragmentation_TOOLTIP","crwdns8090:0crwdne8090:0","TOOLTIP",""
"ChoreographyPreset.EnableRocheFragmentation_TOOLTIP","crwdns8091:0crwdne8091:0","TOOLTIP",""
"ChoreographyPreset.EnableSurfaceFragmentation_TOOLTIP","crwdns8092:0crwdne8092:0","TOOLTIP",""
"ChoreographyPreset.JeansEscapeEnabled_TOOLTIP","crwdns8093:0crwdne8093:0","TOOLTIP",""
"ChoreographyPreset.TidalHeating_TOOLTIP","crwdns8094:0crwdne8094:0","TOOLTIP",""
"RandomSystemChildGroup.ExplosionVelocity_TOOLTIP","crwdns8095:0crwdne8095:0","TOOLTIP",""
"Budget.MaxAttracting_TOOLTIP","crwdns8096:0crwdne8096:0","TOOLTIP",""
"Budget.MaxNonAttracting_TOOLTIP","crwdns8097:0crwdne8097:0","TOOLTIP",""
"Budget.Reduction_TOOLTIP","crwdns8098:0crwdne8098:0","TOOLTIP",""
"Budget.ReductionPercent_TOOLTIP","crwdns8099:0crwdne8099:0","TOOLTIP",""
"NBodyComponent.RocheLobeRadius_TOOLTIP","crwdns8100:0crwdne8100:0","TOOLTIP",""
"NBodyComponent.TidalStressDirection_TOOLTIP","crwdns8101:0crwdne8101:0","TOOLTIP",""
"NBodyComponent.TidalStressMagnitude_TOOLTIP","crwdns8102:0crwdne8102:0","TOOLTIP",""
"NBodyComponent.TidalHeatingEffect_TOOLTIP","crwdns8103:0crwdne8103:0","TOOLTIP",""
"NBodyComponent.TidalHeatingEffectPerMass_TOOLTIP","crwdns8104:0crwdne8104:0","TOOLTIP",""
"VROptions.ScreenshotFOV_TOOLTIP","crwdns8105:0crwdne8105:0","TOOLTIP",""
"VROptions.EnableCameraSmoothing_TOOLTIP","crwdns8106:0crwdne8106:0","TOOLTIP",""
"VROptions.ObserverFOV_TOOLTIP","crwdns8107:0crwdne8107:0","TOOLTIP",""
"VROptions.CameraSmoothingValue_TOOLTIP","crwdns8108:0crwdne8108:0","TOOLTIP",""
"VROptions.FocusSimCenterOnStart_TOOLTIP","crwdns8109:0crwdne8109:0","TOOLTIP",""
"VROptions.EnableHaptics_TOOLTIP","crwdns8110:0crwdne8110:0","TOOLTIP",""
"VROptions.EnableVRExperience_TOOLTIP","crwdns8111:0crwdne8111:0","TOOLTIP",""
"VROptions.AutoGraphics_TOOLTIP","crwdns8112:0crwdne8112:0","TOOLTIP",""
"VROptions.EnableSeatedMode_TOOLTIP","crwdns8113:0crwdne8113:0","TOOLTIP",""
"VROptions.GameViewQuality_TOOLTIP","crwdns8114:0crwdne8114:0","TOOLTIP",""
"VROptions.AutoHideGUI_TOOLTIP","crwdns8115:0crwdne8115:0","TOOLTIP",""
"VROptions.DisableGUITimeoutSecs_TOOLTIP","crwdns8116:0crwdne8116:0","TOOLTIP",""
"VROptions.OculusAimAngle_TOOLTIP","crwdns8117:0crwdne8117:0","TOOLTIP",""
"VROptions.ViveAimAngle_TOOLTIP","crwdns8118:0crwdne8118:0","TOOLTIP",""
"ProfilerProxy.DataGraph_TOOLTIP","crwdns8119:0crwdne8119:0","TOOLTIP",""
"PageVideoCapture.Resolution_TOOLTIP","crwdns8120:0crwdne8120:0","TOOLTIP",""
"PageVideoCapture.GIFDesiredFPS_TOOLTIP","crwdns8121:0crwdne8121:0","TOOLTIP",""
"UICanvasScaler.AutoScale_TOOLTIP","crwdns8122:0crwdne8122:0","TOOLTIP",""
